account,symbol,execution_price,size,side,time,start_position,event,closedPnL,leverage
0x34986477756,ETH,662.96,89.399,Buy,2024-03-31 18:48:27,,TRADE,9.6612,12.4
0x34986477756,ETH,43533.37,28.1324,Buy,2024-03-31 19:32:08,Short,TRADE,-12.0967,15.6
0x29a658bd659,MATIC,26479.77,258.1253,Buy,2024-03-31 20:15:49,,TRADE,35.4532,10.6
0x39d82f4d824,SOL,50189.95,736.2708,Buy,2024-03-31 20:59:30,Short,TRADE,-7.8384,13.9
0x13c35cc9821,BTC,38308.07,153.5292,Buy,2024-03-31 21:43:11,Short,TRADE,-37.6592,39.8
0x1aa4b5fc889,BTC,2674.67,114.458,Sell,2024-03-31 22:26:52,Long,TRADE,-53.0675,20.7
0x29910ea5550,ETH,19971.96,380.2452,Buy,2024-03-31 23:10:33,Short,TRADE,-5.646,7.1
0x373fd73f147,AVAX,1879.2,129.3497,Sell,2024-03-31 23:54:14,,TRADE,5.8263,9.4
0x13500e35426,ETH,483.06,42.6788,Sell,2024-04-01 00:37:55,Short,TRADE,-55.8601,12.0
0x30d083e7480,BTC,58793.45,929.3828,Buy,2024-04-01 01:21:36,Short,TRADE,-36.4525,6.0
0x29910ea5550,BTC,15749.12,91.1733,Sell,2024-04-01 02:05:17,Short,TRADE,-48.0848,14.4
0x34996f51679,DOGE,9514.26,107.1486,Sell,2024-04-01 02:48:58,Short,TRADE,-22.7857,6.3
0x3ad8cd12483,ETH,52354.25,253.7601,Buy,2024-04-01 03:32:39,Long,TRADE,-30.4065,14.9
0x31a2b39e797,ETH,18543.2,176.3082,Buy,2024-04-01 04:16:20,Long,TRADE,-0.6086,31.8
0x19746d4c834,ETH,17656.21,31.3173,Sell,2024-04-01 05:00:01,Long,TRADE,-26.0915,9.2
0x26409370328,BTC,53099.24,162.1899,Buy,2024-04-01 05:43:41,Short,TRADE,19.5743,13.0
0x16f6093c963,SOL,34597.87,120.8192,Sell,2024-04-01 06:27:22,Short,TRADE,-25.1081,8.3
0x2b502e25646,SOL,12560.86,185.8397,Buy,2024-04-01 07:11:03,Short,TRADE,-24.6952,5.7
0x16460d12139,BTC,17402.48,159.3831,Buy,2024-04-01 07:54:44,Long,TRADE,-38.0486,6.4
0xf32ed6e563,BTC,5810.12,48.6858,Buy,2024-04-01 08:38:25,Short,TRADE,-20.9284,12.4
0x1419f8b2732,BTC,39507.15,244.4568,Sell,2024-04-01 09:22:06,Short,TRADE,9.3449,10.8
0x36838960778,BTC,10491.21,47.2677,Sell,2024-04-01 10:05:47,Long,TRADE,5.3998,3.1
0x292c5f61822,ETH,25900.43,92.7882,Buy,2024-04-01 10:49:28,Short,TRADE,9.891,17.4
0xa1a8ea8640,ETH,39269.13,97.8044,Buy,2024-04-01 11:33:09,Short,TRADE,10.3912,13.2
0x1d88394c396,SOL,26749.95,42.0358,Sell,2024-04-01 12:16:50,Long,TRADE,47.1958,37.4
0x29f6e323895,BTC,27235.89,991.2693,Buy,2024-04-01 13:00:31,Short,TRADE,38.8368,5.7
0x39a5eed7164,BTC,54486.51,35.4731,Sell,2024-04-01 13:44:12,Short,TRADE,-24.4557,7.8
0x376b7156253,ETH,48344.36,8.165,Sell,2024-04-01 14:27:53,Short,TRADE,20.6391,7.2
0x277fba8b496,MATIC,22362.15,267.2798,Buy,2024-04-01 15:11:34,Long,TRADE,-3.8467,27.5
0x296db94e695,BTC,36050.58,53.9162,Sell,2024-04-01 15:55:15,,TRADE,2.2755,6.0
0x1e2ab9bd861,AVAX,25429.4,458.4457,Buy,2024-04-01 16:38:56,Long,TRADE,8.9692,7.9
0xf5c455c152,AVAX,38288.26,66.6484,Buy,2024-04-01 17:22:37,Short,TRADE,6.4879,3.9
0x31d26d1b803,BTC,54476.19,83.8002,Buy,2024-04-01 18:06:18,Short,TRADE,-17.1543,23.2
0x9be15e7396,ETH,33976.97,2263.9987,Sell,2024-04-01 18:49:58,Short,TRADE,27.5292,9.2
0x9be15e7396,ETH,8463.27,75.3548,Buy,2024-04-01 19:33:39,Short,TRADE,19.3974,9.0
0x1e2ab9bd861,ARB,50419.64,97.142,Buy,2024-04-01 20:17:20,Short,TRADE,-35.6937,5.7
0x33b67b23347,ETH,43914.46,305.6085,Sell,2024-04-01 21:01:01,Long,TRADE,34.564,10.6
0xe51fff8866,ETH,10650.23,105.9193,Sell,2024-04-01 21:44:42,Short,TRADE,-5.2538,4.8
0x271719c2112,ETH,37531.99,67.1951,Buy,2024-04-01 22:28:23,Long,TRADE,31.0855,30.8
0x39503642587,ARB,54680.87,56.3693,Buy,2024-04-01 23:12:04,,TRADE,21.4821,2.8
0xa1a8ea8640,ETH,53958.58,30.6858,Buy,2024-04-01 23:55:45,Short,TRADE,-27.5607,5.2
0x2026823a930,ARB,59096.42,50.4068,Sell,2024-04-02 00:39:26,Short,TRADE,-7.3199,6.3
0x24589a0d940,BTC,40996.67,221.033,Buy,2024-04-02 01:23:07,Short,TRADE,22.4293,10.1
0x37b4e5e2695,BTC,58496.46,281.9895,Buy,2024-04-02 02:06:48,Long,TRADE,-25.3709,11.2
0xe0caaf0896,BTC,5663.6,40.2421,Sell,2024-04-02 02:50:29,Short,TRADE,-52.3056,18.2
0x369b09e0359,BTC,12901.68,350.5865,Buy,2024-04-02 03:34:10,Long,TRADE,3.3105,22.4
0x1f612afb952,ARB,31500.17,220.011,Sell,2024-04-02 04:17:51,,TRADE,-46.4922,7.5
0x21802835318,MATIC,22388.64,56.7554,Buy,2024-04-02 05:01:32,Long,TRADE,-5.5178,10.0
0x16f6093c963,ARB,3657.57,191.3788,Sell,2024-04-02 05:45:13,,TRADE,-13.0972,7.1
0x20d2216a956,ETH,7582.97,431.8336,Buy,2024-04-02 06:28:54,Short,TRADE,2.6159,18.9
0x7724a7b267,SOL,19291.82,119.9229,Buy,2024-04-02 07:12:35,Short,LIQUIDATION,8.0078,7.4
0x26adc337783,BTC,49147.74,86.6873,Buy,2024-04-02 07:56:15,,TRADE,-16.9312,10.9
0x399c1465206,BTC,54054.25,31.1327,Buy,2024-04-02 08:39:56,Short,TRADE,4.7787,6.6
0x2ef7f5ad798,ETH,53376.49,57.6684,Sell,2024-04-02 09:23:37,Short,TRADE,-28.7221,15.1
0x1cdd7c67738,BTC,16705.1,83.4596,Sell,2024-04-02 10:07:18,Short,TRADE,-15.2618,6.4
0x268bad0f586,BTC,45042.02,18.3785,Buy,2024-04-02 10:50:59,,TRADE,21.0519,10.7
0x1a0f3a49162,ETH,18967.39,26.2754,Sell,2024-04-02 11:34:40,Short,TRADE,-22.5968,7.5
0x138515c8784,BTC,37309.95,206.6035,Sell,2024-04-02 12:18:21,Long,LIQUIDATION,-36.8729,5.5
0x376b7156253,BTC,50307.69,47.7241,Sell,2024-04-02 13:02:02,Short,TRADE,-12.5597,4.4
0x327fea67974,BTC,13939.92,9.5484,Buy,2024-04-02 13:45:43,Short,TRADE,-35.3907,8.1
0x2c4ac55a583,ETH,25938.19,51.571,Buy,2024-04-02 14:29:24,Short,TRADE,-2.8589,9.1
0x62e0feb885,BTC,29133.54,52.3746,Buy,2024-04-02 15:13:05,Long,TRADE,-34.5177,7.5
0x350abd31967,BTC,22565.08,103.5834,Buy,2024-04-02 15:56:46,,TRADE,-8.8826,3.9
0x225b09fc503,ETH,51455.28,133.7467,Buy,2024-04-02 16:40:27,,TRADE,-1.216,6.7
0x347ba23e844,ETH,4918.86,177.2526,Sell,2024-04-02 17:24:08,Long,TRADE,21.9242,17.3
0x27d8c51c188,BTC,57463.53,62.3562,Buy,2024-04-02 18:07:49,Short,TRADE,41.0068,18.8
0x138515c8784,ETH,54965.1,68.4514,Buy,2024-04-02 18:51:30,Long,TRADE,70.5371,16.0
0x296db94e695,ETH,21968.56,20.1998,Sell,2024-04-02 19:35:11,Short,TRADE,40.3352,8.1
0x1a0fa8e7449,ETH,50094.95,48.015,Buy,2024-04-02 20:18:52,Long,TRADE,-57.8574,6.7
0xa96dcba112,BTC,6019.99,31.4225,Sell,2024-04-02 21:02:33,Long,TRADE,-3.3819,5.7
0x30d083e7480,ETH,54625.72,172.8139,Sell,2024-04-02 21:46:13,,TRADE,45.6715,15.8
0x24589a0d940,BTC,44738.07,1305.7978,Sell,2024-04-02 22:29:54,Short,LIQUIDATION,-57.9259,7.6
0x2e70c481974,BTC,38875.13,143.0495,Sell,2024-04-02 23:13:35,Short,TRADE,31.4245,16.6
0xbcdf5b9960,ARB,26502.35,356.6114,Buy,2024-04-02 23:57:16,Short,TRADE,-28.8631,6.0
0x29910ea5550,BTC,37.57,216.0968,Buy,2024-04-03 00:40:57,Short,TRADE,22.1684,5.3
0x35bed218618,DOGE,44478.24,15.2209,Buy,2024-04-03 01:24:38,Long,TRADE,63.7024,7.6
0xe7803c4817,BTC,45590.66,91.6472,Sell,2024-04-03 02:08:19,Short,TRADE,-28.7324,10.8
0x161b2a7f463,BTC,36570.4,22.7435,Buy,2024-04-03 02:52:00,Long,TRADE,32.0344,3.5
0x3415fb4c917,SOL,17965.89,14.3622,Sell,2024-04-03 03:35:41,Short,TRADE,-12.3344,4.5
0x19160567977,BTC,5930.91,296.7812,Buy,2024-04-03 04:19:22,Short,TRADE,-18.1381,19.6
0x1bf2eb69331,BTC,2424.46,532.0929,Sell,2024-04-03 05:03:03,Long,TRADE,30.8528,6.0
0x138515c8784,SOL,7736.75,1.6029,Sell,2024-04-03 05:46:44,Long,TRADE,8.6483,23.0
0x3ad8cd12483,SOL,8981.39,42.4019,Sell,2024-04-03 06:30:25,Long,TRADE,8.0271,10.1
0x2a51aab0262,ETH,16487.39,109.607,Buy,2024-04-03 07:14:06,Long,TRADE,-6.621,8.1
0x14058da4819,BTC,45733.43,57.0167,Sell,2024-04-03 07:57:47,Short,TRADE,8.2103,3.0
0x39d82f4d824,SOL,18706.53,111.8725,Buy,2024-04-03 08:41:28,Long,FUNDING,18.3582,9.5
0x9889e82355,AVAX,59932.59,106.7114,Buy,2024-04-03 09:25:09,,TRADE,-64.0761,14.9
0x18b3c417154,BTC,11086.78,137.7977,Buy,2024-04-03 10:08:50,Long,TRADE,73.1695,4.8
0x33b67b23347,ETH,51189.02,240.2246,Sell,2024-04-03 10:52:30,Long,TRADE,13.8276,15.5
0x2b502e25646,BTC,13660.14,176.5847,Buy,2024-04-03 11:36:11,Long,TRADE,-25.1906,12.6
0x1338b630276,ETH,19340.45,61.5474,Buy,2024-04-03 12:19:52,Short,TRADE,-13.0002,15.6
0x3415fb4c917,MATIC,14748.17,287.502,Buy,2024-04-03 13:03:33,,TRADE,12.4108,18.3
0xbcdf5b9960,BTC,36838.19,10.1229,Buy,2024-04-03 13:47:14,Long,TRADE,27.8763,8.9
0x327b6a05586,ARB,45061.07,292.91,Sell,2024-04-03 14:30:55,Short,TRADE,12.0569,8.3
0x1a0f3a49162,DOGE,2223.12,75.1496,Sell,2024-04-03 15:14:36,Short,TRADE,-26.3375,12.7
0x32b19c70466,BTC,26643.0,33.194,Buy,2024-04-03 15:58:17,Long,TRADE,-19.5546,9.3
0x2fd8183d373,BTC,39959.15,21.5542,Sell,2024-04-03 16:41:58,,TRADE,15.4183,3.2
0x114ff6d7669,DOGE,8653.85,328.4628,Sell,2024-04-03 17:25:39,,TRADE,-31.4733,11.2
0x271719c2112,ETH,36840.09,64.3283,Buy,2024-04-03 18:09:20,,TRADE,-59.4528,20.7
0x1f5ee475551,DOGE,21132.37,22.4078,Buy,2024-04-03 18:53:01,Short,TRADE,-6.8986,7.3
0x327fea67974,MATIC,1977.25,27.2174,Buy,2024-04-03 19:36:42,Long,TRADE,17.3219,20.7
0xe7803c4817,ETH,58137.19,50.6353,Sell,2024-04-03 20:20:23,Short,FUNDING,5.5396,11.0
0xed66776264,BTC,48707.55,410.1679,Buy,2024-04-03 21:04:04,Short,LIQUIDATION,-3.2175,12.8
0x1f612afb952,ETH,3691.33,239.3044,Buy,2024-04-03 21:47:45,Long,TRADE,60.9846,3.6
0x1419f8b2732,ETH,27978.17,138.2823,Sell,2024-04-03 22:31:26,Short,TRADE,37.5547,19.4
0x220cf166832,ETH,48008.57,70.9632,Sell,2024-04-03 23:15:07,Long,TRADE,63.496,8.9
0x29f6e323895,BTC,57864.93,14.4334,Buy,2024-04-03 23:58:47,Short,LIQUIDATION,10.4937,13.4
0x1524aa87201,BTC,27217.47,2468.4405,Buy,2024-04-04 00:42:28,Short,TRADE,-28.5881,8.2
0x268bad0f586,AVAX,54295.39,47.8274,Buy,2024-04-04 01:26:09,Short,TRADE,-50.948,8.7
0x369b09e0359,ETH,39711.48,44.2722,Sell,2024-04-04 02:09:50,,TRADE,74.1268,11.4
0x2fd21e9c858,ETH,7070.3,94.5476,Sell,2024-04-04 02:53:31,Short,LIQUIDATION,22.2535,4.5
0x10a45ace720,ETH,49674.98,654.533,Sell,2024-04-04 03:37:12,Long,TRADE,-14.9285,3.0
0x1d00ef95583,BTC,45968.39,98.7157,Buy,2024-04-04 04:20:53,,TRADE,-22.0851,2.2
0x2c4ac55a583,BTC,19768.62,63.4248,Buy,2024-04-04 05:04:34,Long,TRADE,-29.8714,7.8
0x296db94e695,SOL,54967.73,9.3199,Buy,2024-04-04 05:48:15,Long,LIQUIDATION,17.6596,9.1
0x1a0fa8e7449,BTC,13140.88,62.9986,Buy,2024-04-04 06:31:56,Short,TRADE,26.1309,6.1
0x350abd31967,SOL,42174.44,92.2698,Buy,2024-04-04 07:15:37,Long,LIQUIDATION,-6.2574,12.2
0x203b57d4632,BTC,44646.84,35.9072,Buy,2024-04-04 07:59:18,Long,TRADE,-42.3713,4.5
0x32e5855c619,ARB,17819.0,151.739,Buy,2024-04-04 08:42:59,Long,TRADE,10.9344,4.6
0xc74e658278,BTC,20269.67,37.6392,Buy,2024-04-04 09:26:40,Long,TRADE,-5.6017,13.0
0x29910ea5550,ARB,55425.11,36.6057,Buy,2024-04-04 10:10:21,Short,TRADE,-48.9594,5.8
0x31b33595440,BTC,34688.62,86.7108,Buy,2024-04-04 10:54:02,Long,TRADE,-16.2821,13.6
0x32e5855c619,BTC,9480.14,39.7634,Sell,2024-04-04 11:37:43,Long,TRADE,13.9946,7.0
0x1536773b121,SOL,12182.3,68.7863,Sell,2024-04-04 12:21:24,Short,TRADE,-14.9043,6.0
0x35bed218618,ETH,6636.8,118.6854,Buy,2024-04-04 13:05:05,Short,TRADE,13.7212,11.9
0x73592fd678,ARB,5850.27,43.2763,Sell,2024-04-04 13:48:45,Long,TRADE,25.5806,5.6
0xa789f9d571,DOGE,29545.16,163.9253,Buy,2024-04-04 14:32:26,,TRADE,-3.366,7.7
0x36d98f8a666,SOL,40939.51,24.9419,Buy,2024-04-04 15:16:07,Short,TRADE,38.8752,6.2
0x25632813245,SOL,56073.81,32.2622,Buy,2024-04-04 15:59:48,Long,TRADE,14.0678,9.3
0x36d98f8a666,BTC,5216.49,43.7786,Sell,2024-04-04 16:43:29,Short,TRADE,59.3348,3.3
0x29a658bd659,ARB,21520.13,122.1652,Buy,2024-04-04 17:27:10,Short,LIQUIDATION,-9.7803,6.0
0x724f640674,BTC,27731.91,64.6635,Buy,2024-04-04 18:10:51,Long,TRADE,-22.8373,21.1
0x39ef42a6957,BTC,39525.47,32.7268,Buy,2024-04-04 18:54:32,Long,TRADE,7.7702,4.7
0x9889e82355,ETH,37123.98,57.0226,Buy,2024-04-04 19:38:13,,TRADE,-21.6469,6.7
0x1e2ab9bd861,BTC,22226.11,70.6318,Sell,2024-04-04 20:21:54,Short,TRADE,-5.6138,21.0
0x344a4a76496,ARB,20878.38,365.9014,Buy,2024-04-04 21:05:35,Short,TRADE,-30.9138,9.7
0x1a6c2c25836,ETH,43094.41,198.5186,Buy,2024-04-04 21:49:16,Long,TRADE,10.0802,3.5
0xc1f22ef193,ETH,17.04,19.4858,Sell,2024-04-04 22:32:57,Short,TRADE,-6.8636,14.3
0x3415fb4c917,BTC,33289.07,304.6445,Sell,2024-04-04 23:16:38,Short,TRADE,-15.271,20.3
0x1888b994109,BTC,36036.87,21.0282,Buy,2024-04-05 00:00:19,Long,TRADE,0.0895,9.8
0x13500e35426,ETH,35010.29,271.7215,Sell,2024-04-05 00:44:00,,TRADE,-43.9597,7.1
0x1e2ab9bd861,BTC,11049.06,148.9082,Sell,2024-04-05 01:27:41,Short,TRADE,6.1153,11.2
0x1d00ef95583,ETH,8968.74,42.4629,Sell,2024-04-05 02:11:22,,TRADE,23.4159,7.5
0x1e604bfb894,SOL,36363.34,192.6095,Buy,2024-04-05 02:55:02,Short,TRADE,-0.4002,4.7
0x30d90c2f866,ETH,40295.36,87.6069,Buy,2024-04-05 03:38:43,Short,TRADE,-16.3516,9.9
0x236c14d0687,MATIC,40307.09,86.4122,Sell,2024-04-05 04:22:24,Short,TRADE,-52.1069,16.4
0x2341929c668,SOL,36605.3,37.7031,Sell,2024-04-05 05:06:05,Short,TRADE,-2.9499,7.5
0x2cab7e80292,ARB,13219.37,93.6847,Buy,2024-04-05 05:49:46,Long,TRADE,-26.7756,15.0
0x26835a11623,BTC,19674.02,12.1465,Buy,2024-04-05 06:33:27,Short,TRADE,-36.9268,3.5
0xed66776264,BTC,5816.87,7.0381,Sell,2024-04-05 07:17:08,Long,TRADE,-50.9862,8.6
0xc74e658278,SOL,52888.76,168.6115,Sell,2024-04-05 08:00:49,Long,TRADE,-7.879,3.0
0x242fb1f0534,ETH,57414.91,97.3712,Buy,2024-04-05 08:44:30,Long,TRADE,19.3648,11.1
0x32dc1a0a606,BTC,10543.53,63.7742,Buy,2024-04-05 09:28:11,,TRADE,1.0721,19.6
0x1945b673450,SOL,9382.27,145.2233,Sell,2024-04-05 10:11:52,Short,TRADE,-19.1277,7.7
0xe0caaf0896,BTC,40058.9,85.0965,Sell,2024-04-05 10:55:33,Long,TRADE,-3.8026,9.2
0x2309bb78553,BTC,43422.9,168.9087,Sell,2024-04-05 11:39:14,Short,TRADE,-3.1762,9.6
0x31a2b39e797,MATIC,38012.89,223.4373,Buy,2024-04-05 12:22:55,Long,TRADE,-11.7178,12.3
0x32b19c70466,SOL,50070.67,7.8929,Buy,2024-04-05 13:06:36,Long,TRADE,31.0511,16.2
0x2ea2b6e5200,SOL,7740.73,3.1795,Buy,2024-04-05 13:50:17,Long,TRADE,36.9671,9.9
0x23826de5122,SOL,52909.17,97.7576,Buy,2024-04-05 14:33:58,Short,TRADE,7.7424,4.0
0x36d98f8a666,ETH,49332.87,105.291,Buy,2024-04-05 15:17:39,Short,TRADE,-24.3902,11.8
0x38f01992413,SOL,25638.28,76.67,Buy,2024-04-05 16:01:20,Long,TRADE,-9.6591,29.6
0x373fd73f147,BTC,20936.84,32.2993,Sell,2024-04-05 16:45:00,Long,TRADE,-39.29,12.0
0x15c8b5ad266,ETH,35639.28,28.9902,Sell,2024-04-05 17:28:41,Long,TRADE,-12.5353,4.6
0x9a26803932,ARB,29760.03,70.8554,Buy,2024-04-05 18:12:22,Short,TRADE,-7.3899,31.0
0x21802835318,BTC,52900.46,50.6323,Buy,2024-04-05 18:56:03,Long,TRADE,-22.4869,6.1
0x32b19c70466,ETH,4546.07,223.6711,Buy,2024-04-05 19:39:44,Long,TRADE,-23.8719,3.1
0x344a4a76496,BTC,32812.0,110.669,Sell,2024-04-05 20:23:25,Short,TRADE,0.1055,18.3
0x350abd31967,ETH,44583.99,85.2535,Buy,2024-04-05 21:07:06,Short,TRADE,16.4145,7.8
0x19fae8b1984,SOL,21060.26,299.5356,Sell,2024-04-05 21:50:47,Long,TRADE,58.7632,13.4
0xe7803c4817,SOL,35973.88,184.1258,Buy,2024-04-05 22:34:28,Long,LIQUIDATION,26.1914,12.9
0x1b1b4437537,AVAX,12260.75,101.1287,Buy,2024-04-05 23:18:09,Long,TRADE,-54.3457,13.0
0x365b049b650,BTC,46644.36,28.5507,Buy,2024-04-06 00:01:50,,LIQUIDATION,-45.3174,23.7
0x19746d4c834,BTC,16192.62,253.2784,Sell,2024-04-06 00:45:31,Short,TRADE,-19.8381,8.5
0x1a6c2c25836,ARB,58784.42,183.4361,Sell,2024-04-06 01:29:12,Long,TRADE,-14.04,10.2
0x32dc1a0a606,ARB,5002.48,52.8279,Buy,2024-04-06 02:12:53,Long,TRADE,3.19,5.8
0x347ba23e844,ARB,14033.95,123.6367,Buy,2024-04-06 02:56:34,Long,TRADE,-23.0057,15.6
0xd99a46b265,ETH,3852.64,21.2044,Sell,2024-04-06 03:40:15,Long,TRADE,-43.0594,11.3
0x179d765c716,BTC,59009.36,6.8488,Buy,2024-04-06 04:23:56,Long,TRADE,14.6997,21.2
0x220cf166832,BTC,4962.21,211.9456,Sell,2024-04-06 05:07:37,Short,TRADE,-15.2812,12.4
0x277fba8b496,BTC,22115.3,54.4423,Sell,2024-04-06 05:51:17,Long,TRADE,-60.8482,28.2
0x373fd73f147,BTC,18370.26,24.9724,Buy,2024-04-06 06:34:58,Long,TRADE,15.3758,9.2
0xa1a8ea8640,BTC,17260.25,122.4913,Buy,2024-04-06 07:18:39,Long,TRADE,-44.5956,11.5
0x1987b6ba918,BTC,58004.78,39.5886,Sell,2024-04-06 08:02:20,Long,TRADE,43.7061,1.9
0x10b23028789,ARB,52511.17,70.2285,Buy,2024-04-06 08:46:01,Long,TRADE,0.7923,5.0
0x32e5855c619,BTC,19545.47,6.2563,Buy,2024-04-06 09:29:42,Short,LIQUIDATION,-35.5282,3.1
0xba60287269,ETH,40501.74,81.4896,Buy,2024-04-06 10:13:23,Short,TRADE,32.0237,11.4
0x26adc337783,ETH,8617.51,265.0214,Sell,2024-04-06 10:57:04,Short,TRADE,25.6931,3.8
0x9be15e7396,BTC,33069.53,51.3886,Sell,2024-04-06 11:40:45,Short,TRADE,38.3543,2.1
0x1338b630276,ETH,51879.83,154.0876,Sell,2024-04-06 12:24:26,Long,TRADE,-32.1974,20.0
0x399c1465206,ARB,55929.64,256.6811,Buy,2024-04-06 13:08:07,Long,TRADE,-27.1757,9.6
0x22ea37dc687,ETH,23809.93,118.8995,Buy,2024-04-06 13:51:48,Long,TRADE,-12.4132,12.5
0xe61126f900,BTC,14889.81,191.3744,Buy,2024-04-06 14:35:29,Short,TRADE,-13.9844,5.9
0x271719c2112,BTC,13616.26,35.1875,Buy,2024-04-06 15:19:10,Short,FUNDING,23.2182,17.6
0x617a000374,ETH,38262.4,118.5236,Sell,2024-04-06 16:02:51,Long,TRADE,-2.1408,9.4
0x2309bb78553,BTC,23362.41,43.1655,Buy,2024-04-06 16:46:32,Short,TRADE,1.4263,4.8
0x296db94e695,ETH,13941.43,49.4217,Buy,2024-04-06 17:30:13,Short,TRADE,-16.1443,3.5
0x34c1bb7b644,BTC,36971.31,56.1768,Buy,2024-04-06 18:13:54,Short,TRADE,16.6194,8.1
0x23826de5122,AVAX,37835.65,334.8148,Buy,2024-04-06 18:57:34,Short,TRADE,-4.3461,3.8
0x1536773b121,BTC,4273.96,207.0292,Buy,2024-04-06 19:41:15,Short,TRADE,-17.6345,11.7
0x25eb358d415,SOL,58604.51,8.9741,Sell,2024-04-06 20:24:56,Long,TRADE,-11.3505,12.6
0x242fb1f0534,BTC,27173.78,332.7869,Sell,2024-04-06 21:08:37,Long,TRADE,-12.1107,3.8
0x376b7156253,ETH,48251.58,482.4252,Buy,2024-04-06 21:52:18,Short,TRADE,-29.2498,15.5
0x1a14e8d5553,ETH,20211.6,84.6068,Sell,2024-04-06 22:35:59,Long,TRADE,0.5346,11.0
0x1a0f3a49162,SOL,41739.25,110.9585,Buy,2024-04-06 23:19:40,,TRADE,52.715,6.7
0x36838960778,BTC,20605.4,180.171,Buy,2024-04-07 00:03:21,Long,TRADE,-7.5581,7.6
0x16460d12139,DOGE,11847.84,623.6436,Sell,2024-04-07 00:47:02,Short,TRADE,9.1931,22.4
0x2461bfd3806,SOL,30440.77,21.8016,Sell,2024-04-07 01:30:43,Long,TRADE,-23.1459,3.6
0x292c5f61822,MATIC,5062.99,97.8144,Buy,2024-04-07 02:14:24,Long,TRADE,46.9008,8.6
0x3635378e343,ETH,32149.13,44.787,Sell,2024-04-07 02:58:05,Long,TRADE,-2.9259,3.7
0x3362fd5c550,AVAX,10151.01,506.9313,Buy,2024-04-07 03:41:46,Short,TRADE,27.178,6.9
0x2903fb12447,ETH,2225.89,154.6034,Buy,2024-04-07 04:25:27,Short,TRADE,22.6186,6.5
0x1b85e624184,SOL,45801.15,33.1676,Buy,2024-04-07 05:09:08,Short,FUNDING,9.1319,19.3
0x203b57d4632,BTC,36334.94,265.306,Sell,2024-04-07 05:52:49,Long,TRADE,-24.5133,34.0
0x268bad0f586,ARB,41024.48,71.1148,Sell,2024-04-07 06:36:30,Long,TRADE,0.5717,6.3
0xa789f9d571,DOGE,59086.67,224.2333,Buy,2024-04-07 07:20:11,Long,TRADE,-12.2085,10.1
0x373fd73f147,DOGE,34266.14,4.8137,Sell,2024-04-07 08:03:52,Long,TRADE,34.0223,14.1
0xa96dcba112,ETH,17932.12,113.5295,Sell,2024-04-07 08:47:32,,TRADE,-16.5009,5.4
0x31a9bbfd184,BTC,4892.6,42.3976,Buy,2024-04-07 09:31:13,Short,TRADE,-16.8112,10.4
0x19160567977,BTC,28286.87,1530.9691,Buy,2024-04-07 10:14:54,Short,TRADE,-11.3877,25.0
0x13500e35426,ETH,895.15,9.2092,Sell,2024-04-07 10:58:35,Long,TRADE,-41.8277,41.7
0x1987b6ba918,ETH,11322.15,110.1817,Sell,2024-04-07 11:42:16,Long,TRADE,5.5185,4.7
0x2effaaee209,ETH,34556.7,77.2551,Buy,2024-04-07 12:25:57,Short,TRADE,35.4724,5.8
0x292c5f61822,BTC,52354.43,37.7583,Buy,2024-04-07 13:09:38,Long,TRADE,-11.6433,7.7
0x1888b994109,BTC,53716.12,53.8596,Buy,2024-04-07 13:53:19,Long,TRADE,-7.7403,8.0
0x365b049b650,ETH,39863.37,71.5714,Buy,2024-04-07 14:37:00,Short,TRADE,-2.7773,5.7
0x2ea2b6e5200,BTC,36318.55,13.2138,Buy,2024-04-07 15:20:41,Long,TRADE,14.4125,10.2
0xa789f9d571,BTC,31057.08,71.693,Sell,2024-04-07 16:04:22,,TRADE,33.5726,18.2
0x347ba23e844,ARB,23501.42,49.6565,Sell,2024-04-07 16:48:03,Short,TRADE,-6.1748,11.5
0x2effaaee209,ARB,35177.14,119.076,Sell,2024-04-07 17:31:44,Long,TRADE,-6.4281,9.3
0x31d26d1b803,BTC,26318.01,112.6409,Buy,2024-04-07 18:15:25,Long,TRADE,22.3787,13.0
0x303c8ac5542,BTC,49705.6,125.3755,Buy,2024-04-07 18:59:06,Short,TRADE,-24.3916,2.5
0x27d8c51c188,BTC,12955.0,14.0764,Sell,2024-04-07 19:42:47,Short,TRADE,51.9525,8.2
0x1e2ab9bd861,SOL,21210.59,74.8318,Buy,2024-04-07 20:26:28,Short,TRADE,4.3195,8.4
0xe51fff8866,SOL,22301.64,72.6827,Buy,2024-04-07 21:10:09,,TRADE,39.1961,4.3
0x3362fd5c550,BTC,38999.78,83.7734,Sell,2024-04-07 21:53:49,Long,TRADE,-9.228,22.3
0x3635378e343,BTC,51923.87,52.2291,Sell,2024-04-07 22:37:30,Short,TRADE,44.9384,8.6
0x10eba987919,BTC,30948.44,12.5245,Sell,2024-04-07 23:21:11,Short,TRADE,-40.3988,12.4
0xa789f9d571,ETH,55100.34,39.3321,Sell,2024-04-08 00:04:52,Short,FUNDING,6.6304,16.8
0x37550a89430,ETH,141.12,145.2288,Buy,2024-04-08 00:48:33,Long,TRADE,-42.3535,6.1
0x299e63d0281,BTC,57837.75,8.6595,Buy,2024-04-08 01:32:14,,TRADE,-4.5285,11.8
0xbcdf5b9960,ETH,59633.66,54.7085,Sell,2024-04-08 02:15:55,Long,TRADE,-3.1236,3.7
